================================================================================
N-BODY SIMULATION RESULTS
Simulation Type: CUDA
Date: 2026-01-05 18:38:45
================================================================================

PERFORMANCE METRICS
--------------------------------------------------------------------------------
Number of bodies: 2000
Number of steps: 200
Total execution time: 1.0160 seconds
Average time per step: 0.0050 seconds
Min time per step: 0.0040 seconds
Max time per step: 0.0090 seconds
Throughput: 393700.79 body-steps/second

================================================================================

BODY INFORMATION
--------------------------------------------------------------------------------
Index    X            Y            Z            VX           VY           VZ           Mass      
469      -1.5495      -2.3222      0.7967       -0.3606      -2.4732      7.5955       0.5889    
470      -0.2173      -0.8122      1.1240       -0.2696      -4.2207      2.0184       0.5445    
471      -9.4972      -3.0099      7.1229       -22.8145     -5.2533      18.0701      0.3357    
472      4.0654       -2.4469      -2.6525      18.0971      -9.1603      -6.3447      0.7312    
473      5.9693       -0.0409      3.1339       13.1211      -4.6155      5.3025       0.7653    
474      -3.0248      -2.3665      -2.4840      -15.3813     -2.8214      -11.6709     0.3844    
475      3.8801       3.5548       -4.0943      14.9183      9.4332       -10.8519     0.4041    
476      1.2119       -2.5611      -3.5206      -1.2890      -15.9736     0.5892       0.6550    
477      -0.4983      -0.4752      0.0519       3.3050       0.5131       11.3516      0.3368    
478      -5.4871      1.3111       -1.2697      -8.2478      2.9144       -1.0783      0.4461    
479      0.6627       5.8004       -5.2451      2.2992       8.5664       -7.2442      0.5302    
480      0.2007       0.0784       0.6201       -12.8868     2.5145       -9.6801      0.9241    
481      -3.0539      -3.3469      -4.7882      -0.9485      -4.8726      -6.8046      0.8080    
482      0.0248       -0.6988      1.3136       2.8612       -8.6875      2.9205       0.7142    
483      3.1237       5.6205       -5.1131      4.6692       12.7426      -7.8391      0.9838    
484      -13.3263     12.2540      2.6700       -1.1568      6.4822       -2.4074      0.4704    
485      -7.4896      -5.8991      25.9396      -1.5996      -5.5405      10.7021      0.4790    
486      0.6790       -0.2597      0.7198       -2.6896      -3.6063      6.1057       0.9998    
487      0.4917       -15.4569     -22.3649     -0.7900      -10.9616     -7.1106      0.9107    
488      -0.0525      1.0501       -0.3483      10.8389      -3.8169      -10.6613     0.8519    
489      -2.5855      -5.3383      1.9576       -0.8709      -5.5244      1.0005       0.8967    
490      -0.1616      2.7146       0.8426       -0.1904      0.5193       15.7642      0.8585    
491      -1.6134      -1.2050      -5.4520      -3.1484      -5.8246      -2.7979      0.6574    
492      1.8352       -5.6519      3.8470       1.7557       -13.4074     8.5384       0.1487    
493      -0.5076      0.0019       -1.5036      5.3105       -7.4503      -0.7031      0.1530    
494      3.4859       -5.3489      4.7332       7.0308       -10.0960     8.1825       0.8737    
495      0.5127       -9.3487      5.9648       8.7585       -14.7067     10.5593      0.5481    
496      -4.1609      -5.1741      -6.5633      0.5909       -9.3384      -8.7445      0.4738    
497      -4.0685      -1.6489      4.2383       -5.7646      -4.2920      4.7793       0.9019    
498      -2.0935      -2.6807      -0.1672      -13.7928     -4.7026      -3.2435      0.2156    
499      2.5478       12.3709      -3.0952      -4.4033      9.6277       7.0244       0.8087    
500      -1.7938      0.8745       0.4924       3.6217       -6.3354      -5.8086      0.8323    
501      5.4126       -3.3254      5.2555       9.5964       -5.3020      10.4343      0.2149    
502      0.0218       -0.5039      -1.4442      0.3439       -0.5540      0.0651       0.2339    
503      -18.0035     -10.3733     7.8860       -7.3468      -4.2211      3.4879       0.5862    
504      -2.3407      -1.1473      1.6600       -15.9465     -11.4554     5.5306       0.6133    
505      3.4255       -1.8998      -2.5645      16.9137      -0.9939      -7.4100      0.8504    
506      1.5693       0.2323       -1.7148      -1.8624      -2.4060      -0.1546      0.8960    
507      0.2617       0.6783       -0.2590      -5.3554      -10.7342     -11.7516     0.7587    
508      23.6862      -5.2807      -2.6593      12.5516      -4.6254      4.5473       0.7500    
509      -2.2990      3.9341       1.2510       -12.6810     15.9098      -0.8823      0.2550    
510      -6.3145      4.3312       3.9192       -16.8952     13.0420      6.0475       0.7265    
511      3.9428       -3.8232      3.0489       6.5866       -1.6493      4.7042       0.3852    
512      7.7215       -5.4476      2.7398       18.3508      -10.9291     4.9430       0.8307    
513      -2.8706      -3.4415      -3.6276      -7.8080      -11.4191     -16.1386     0.4717    
514      -0.0325      -0.1890      -0.9595      -0.7049      0.8656       -1.3316      0.5614    
515      0.3156       -1.9353      -2.5485      -3.8387      -10.6106     1.5921       0.4897    
516      -3.8607      -4.7299      7.4805       -8.7962      5.1945       1.6150       0.7965    
517      1.0209       2.0484       -2.4556      1.8635       4.8345       6.5186       0.6753    
518      2.2912       -3.1191      -5.8907      -3.6974      0.7875       0.1589       0.1727    
519      -5.5067      -6.1541      1.3717       -12.4090     -16.8505     1.4277       0.5277    
520      3.3356       -1.5826      4.2660       3.4061       -2.2412      4.5061       0.1091    
521      8.9265       23.4847      31.8841      0.6852       13.7100      13.2017      0.2067    
522      0.2584       -0.4032      -0.5155      -3.4893      -0.1224      -10.4161     0.6758    
523      -6.7508      -2.5723      2.4337       -10.0463     -2.5087      4.1799       0.3325    
524      5.3251       -2.6809      -2.0764      -10.2019     -2.9511      1.6284       0.3239    
525      -0.9847      10.4234      14.0871      -8.7426      6.2043       4.8795       0.8297    
526      1.6040       -1.5787      -0.9245      -4.5742      0.9961       -2.3877      0.8764    
527      2.5509       3.1450       0.2573       5.0233       -1.7791      -1.3011      0.9866    
528      5.5911       -2.9790      2.2406       14.3009      -4.6976      10.5948      0.3522    
529      1.8113       -4.1002      -3.2449      6.2109       -7.5161      0.4168       0.9795    
530      1.5163       2.0829       2.2729       2.5218       13.0779      -1.8404      0.4690    
531      0.2277       -1.9340      -1.7259      -6.7745      -1.2036      -4.6157      0.3162    
532      -4.0103      -2.3479      -2.0010      -14.7102     -1.3790      -4.8861      0.2466    
533      -3.1414      2.3246       1.4056       -0.7802      -0.8116      -0.2081      0.4272    
534      -11.7546     25.6454      4.4903       -6.0353      25.7092      -1.3317      0.9437    
535      -0.3791      -0.8353      -1.6621      -15.0017     0.5045       -2.3462      0.7563    
536      -2.4189      0.4961       1.4254       6.6946       -0.2023      5.6583       0.9952    
537      -1.5008      0.5142       -1.2673      10.3815      2.2002       -1.3089      0.9310    
538      -0.4393      -3.5399      -1.4141      2.6005       2.7662       0.5509       0.9130    
539      -0.0962      -0.1173      -0.7728      -6.0683      6.4597       2.3547       0.9804    
540      0.3251       -1.3188      -0.0612      7.7341       1.1360       15.7593      0.8575    
541      0.3599       2.6864       -6.9048      3.4745       4.4197       -10.0668     0.5963    
542      -3.9692      1.6177       6.9912       -5.3035      3.0989       12.2533      0.1158    
543      0.6947       0.2597       -1.3989      2.9134       -1.1178      4.8080       0.7462    
544      2.8140       -0.8443      2.1661       5.0583       3.9656       -3.8491      0.9275    
545      -4.6575      -5.2521      2.9511       -10.8940     -13.3920     8.8886       0.8160    
546      0.2320       -0.6644      -1.7127      -22.1677     -5.6165      -8.1522      0.7105    
547      1.3052       2.2223       1.4255       1.0314       -4.8484      -5.2331      0.2493    
548      -9.2039      11.1652      4.9226       -11.6821     -0.4732      8.9973       0.6575    
549      4.1044       0.8216       -2.9374      3.1104       -11.7962     2.3137       0.1137    
550      -5.0376      1.8165       2.4503       -9.1446      3.5579       6.6304       0.3137    
551      -2.8196      2.6822       2.5435       -12.9275     10.2154      10.3873      0.9361    
552      1.6070       -2.6111      -5.5609      5.5432       -0.3705      -6.7265      0.5282    
553      -0.2398      -0.1284      -0.0105      -4.8293      -2.5078      0.5983       0.9615    
554      -0.2026      -0.9267      0.1707       10.1338      0.7462       2.5217       0.4963    
555      -4.2653      -2.0934      -5.5466      -10.4199     -4.5339      -11.7432     0.7693    
556      1.8004       -3.9630      -0.1071      -3.9271      -4.3534      11.9112      0.6974    
557      4.8541       -1.2633      4.6291       8.9905       -0.8281      7.9424       0.2937    
558      -0.5967      1.0324       1.2368       -9.0296      -1.8334      5.1646       0.8954    
559      3.4256       1.8917       -4.0054      13.0751      5.3728       -16.6445     0.7952    
560      -2.7925      -5.6944      3.4387       -6.6447      -14.7297     9.5414       0.2145    
561      -6.8225      0.1656       5.8649       -12.4936     1.9065       11.7490      0.5888    
562      -3.5344      3.7996       1.9418       -6.6517      4.6419       3.3199       0.8506    
563      4.1121       0.7016       -3.3330      6.1978       5.1214       -13.4028     0.7085    
564      -2.7529      1.5169       -2.4283      1.4780       12.6514      -12.9084     0.9321    
565      1.0582       0.0961       -0.0044      7.6412       -6.8629      14.7846      0.5415    
566      -1.1659      2.8231       2.8690       -1.0904      14.8782      14.9550      0.3262    
567      -0.7665      0.0800       0.0060       -10.4549     -5.2705      -6.3649      0.2622    
568      -1.4106      -1.5417      -1.8553      11.6806      12.8892      11.5295      0.9020    
569      -3.7197      -1.9438      3.2093       -0.4526      -0.8479      4.2685       0.3969    
570      -1.0334      1.2232       3.4696       6.3838       5.9826       12.8840      0.4256    
571      2.9504       -2.3803      1.4771       21.5648      -8.6660      3.0632       0.4186    
572      -6.0296      -4.1132      -0.9566      -3.2502      4.4720       -0.8450      0.2874    
573      0.4146       -1.0157      -1.1135      3.2347       -3.6103      -3.5610      0.7680    
574      -7.9515      -6.9045      -3.6020      -10.8002     -11.8876     4.3286       0.6609    
575      -0.3103      -0.8660      -0.9186      6.0516       -5.9663      1.1355       0.3892    
576      4.9591       2.7422       1.0436       17.4736      4.9838       -1.7659      0.9777    
577      1.2493       -0.7573      -0.9824      -10.8162     6.4284       0.0343       0.3095    
578      0.9057       -1.3980      -1.5349      1.8411       -2.6106      12.0206      0.4838    
579      2.0656       -1.0639      -1.1438      2.5132       -0.2347      -9.5800      0.6597    
580      -0.4036      -0.1932      -0.3860      8.7283       -3.4949      6.9964       0.4392    
581      -0.8029      -1.8242      -2.4155      2.0346       -4.0172      2.9522       0.7681    
582      -2.2466      4.3614       0.5683       -5.8049      17.7311      -5.5884      0.4389    
583      -3.4286      3.3529       3.3974       0.3116       7.4621       6.2630       0.9475    
584      -0.5049      0.8910       0.9119       2.6154       -9.5282      9.6583       0.5859    
585      0.6580       -0.8393      0.8395       -2.2830      2.6565       4.9220       0.4836    
586      -5.9629      -4.7352      0.1087       -12.2762     -9.4381      -1.5091      0.5493    
587      -3.2882      -3.2771      2.7394       -12.7848     -15.9277     9.8335       0.4876    
588      0.5456       -0.8038      -0.2006      -2.9136      -2.9655      -5.3377      0.7056    
589      0.5295       -1.4408      -0.6353      3.5422       0.4923       -9.4148      0.1602    
590      4.3666       3.3783       5.9381       7.4279       3.8125       9.0807       0.2915    
591      6.8313       -11.5424     9.2427       2.4772       -9.2108      2.7973       0.3956    
592      1.4563       -0.7059      -0.0793      -1.1667      6.0705       2.9038       0.6256    
593      6.7121       1.2942       -1.3858      8.4544       -0.9313      0.7214       0.1813    
594      -5.7530      4.2060       -4.5275      -10.4154     7.8712       -9.0284      0.4718    
595      -2.9173      1.8098       5.4503       -2.3876      4.6372       10.1773      0.2028    
596      -2.3075      2.8437       -3.9851      -16.8562     6.4805       -6.0287      0.2509    
597      -4.2323      3.8329       -6.8709      -4.4290      6.6424       -10.5195     0.6895    
598      2.6775       -1.8573      -0.1031      -2.0060      -15.2612     11.4186      0.5616    
599      1.3538       -1.1870      -0.9543      4.5801       4.8812       -0.8069      0.9107    
600      1.3705       0.2043       -1.8266      9.3089       9.2403       -4.7773      0.9618    
601      -0.1368      -0.5730      0.3075       -12.0878     -7.7383      2.1676       0.8035    
602      -3.9347      9.1739       -4.3975      -9.1189      20.5370      -8.5986      0.8021    
603      -5.1686      -0.9256      0.2334       -12.2486     2.7913       -1.3133      0.3632    
604      0.5561       -1.0633      0.5397       3.3935       2.2731       7.6178       0.4025    
605      4.1319       3.5833       -1.3558      13.1089      10.1692      -4.5722      0.9932    
606      4.6957       -1.6160      -4.9182      12.8530      -0.7568      -11.2593     0.8366    
607      0.4585       0.2478       -0.6042      -9.0397      -4.7878      0.8375       0.4813    
608      0.0472       1.4656       -0.4697      -2.0483      0.5062       12.1078      0.5479    
609      -3.3027      -2.0001      0.9983       13.2715      6.9445       -4.1736      0.4866    
610      0.8721       0.0351       0.1138       11.5376      2.8869       5.0183       0.5814    
611      0.5123       -0.5342      -0.2532      -0.0302      9.1164       5.8806       0.4586    
612      -0.1940      -0.8068      -1.0064      5.2156       -6.0701      6.8177       0.7802    
613      1.6236       -4.9120      0.0644       2.1677       -9.9223      10.6935      0.9279    
614      -1.8943      -1.6839      -0.7119      0.8552       -8.6880      -18.6959     0.4929    
615      3.0322       -2.2803      0.3629       -0.8496      0.5994       -3.2880      0.8638    
616      1.0011       0.4707       1.6626       7.5888       -3.6254      8.0860       0.3618    
617      -0.3590      -0.4801      -0.7376      11.2353      1.4584       -2.6297      0.9613    
618      -1.8135      -3.6456      -3.0336      0.7800       -0.7540      -0.5092      0.6421    
619      0.7326       -1.3875      -0.9996      0.7050       -8.6151      7.0192       0.8475    
620      -7.2361      6.4792       -0.1807      -1.6093      6.2877       -11.5767     0.9380    
621      1.2469       0.0208       0.0024       3.1472       -0.2429      -3.8282      0.1600    
622      -3.0439      2.1190       0.2420       0.8293       -0.1562      1.5042       0.2537    
623      -5.5344      4.1646       2.4971       -8.2199      12.2229      2.4837       0.8001    
624      -3.5334      9.0454       8.1073       -8.3242      22.1025      19.3845      0.1535    
625      -2.8458      -0.4172      1.8134       -14.5540     13.1132      0.6348       0.5742    
626      0.5515       -0.1216      -1.0467      0.0662       -11.2455     -2.4327      0.7217    
627      5.0594       -7.4512      2.7449       11.4593      -15.3553     4.3729       0.7571    
628      2.0532       -2.5454      -1.7656      -0.1967      2.6170       -6.9744      0.3184    
629      3.4057       -0.7004      0.7886       -2.7032      -2.2655      -2.1783      0.9186    
630      -1.2228      -2.6065      0.8576       10.6330      10.9909      -10.9497     0.2585    
631      -0.0509      -0.4865      1.2338       -2.1355      -2.0093      -6.3979      0.5993    
632      -0.3303      -0.2024      -0.4864      -7.0303      -3.5368      12.8180      0.7059    
633      -5.3189      4.1131       2.4712       -13.6269     9.2737       6.3981       0.4719    
634      2.6407       -3.1695      -6.3647      2.9722       -5.3597      -10.1321     0.2888    
635      7.5487       -2.6646      -3.6378      16.1093      -4.5760      -7.1865      0.4450    
636      0.6435       -0.5756      0.0510       -1.4089      -6.5956      15.7557      0.1190    
637      0.8555       -11.8779     28.0128      1.2380       -1.7295      9.5861       0.5105    
638      -3.2758      -0.3484      -2.8080      -15.3704     -3.0042      -10.0037     0.9459    
639      10.7734      -35.0534     6.4962       8.7441       -17.0644     3.4833       0.9802    
640      0.0556       1.4097       -1.0514      -7.7571      0.4530       7.8544       0.8077    
641      1.0461       0.2386       -5.7685      -2.4574      4.0372       -7.2901      0.5472    
642      -7.0750      1.9333       -15.3704     -8.3828      8.3232       -4.1133      0.3817    
643      8.2612       6.3990       -2.8304      15.5850      9.8471       -5.3971      0.3242    
644      0.8658       0.5261       -0.5490      1.3680       10.9629      -1.7463      0.7724    
645      -0.2439      -2.9511      -0.1719      -0.7552      -1.4537      -0.4233      0.5981    
646      0.3028       0.5925       1.0394       -0.5446      5.7884       -1.9995      0.4482    
647      -4.0893      -1.1660      5.0973       -6.5750      -3.2462      9.0756       0.6779    
648      0.2438       -0.6457      0.0712       3.7663       -2.5506      13.9504      0.6390    
649      -1.5971      1.9358       0.8723       -4.7113      1.8704       -0.8713      0.4484    
650      5.6568       4.4147       0.9358       10.5420      12.3367      8.0987       0.1600    
651      -4.3718      2.9233       -0.0312      -2.1283      5.4887       -1.5328      0.6502    
652      9.1748       -8.8263      8.5012       19.6859      -18.1839     20.4256      0.4372    
653      -4.9524      1.1275       -3.9551      -13.6145     1.7015       -11.6488     0.8396    
654      -2.2835      -5.8487      -1.7271      -0.3637      -8.7142      -2.2077      0.1991    
655      -4.3629      -0.4856      3.2827       -14.1569     1.9082       12.2110      0.9116    
656      0.6190       0.5768       -0.3925      -5.8982      1.8572       -0.5213      0.7695    
657      1.5714       1.1038       0.2923       -6.7319      8.3126       -6.0104      0.2503    
658      0.6229       -0.7543      -1.3222      10.1227      -5.8597      2.2082       0.7679    
659      -0.1448      6.5254       3.1298       -1.3265      13.1925      5.9750       0.8701    
660      1.1607       -0.4089      -0.0099      4.0402       -2.9004      17.5923      0.8029    
661      1.0763       1.8427       -4.7847      3.7480       -0.0235      -2.7106      0.2915    
662      0.6540       1.5627       -5.0416      5.0680       1.0957       -5.7135      0.7535    
663      2.0601       0.3914       -3.3133      -3.3737      -4.1944      -12.3185     0.5160    
664      26.7879      -29.5507     37.7926      15.2665      -13.5931     15.6270      0.3689    
665      2.6362       0.8205       1.8397       0.5931       -4.1034      -4.0615      0.7889    
666      -0.3668      0.0297       1.2094       1.9245       -6.5979      8.3120       0.3101    
667      -1.6654      3.7784       5.8351       -1.2777      6.5312       7.8988       0.4351    
668      0.1475       0.3105       -0.4530      -0.0484      6.2570       17.0198      0.4062    
669      -0.0413      1.6246       -0.1886      -4.0683      1.5197       -5.4054      0.2742    
670      56.8859      -16.1029     19.2791      29.7779      -3.9951      16.3149      0.4199    
671      -0.4611      -1.0276      0.9901       9.9159       -6.2386      11.7645      0.6340    
672      0.4022       0.9403       1.5216       -3.5328      3.2178       10.1477      0.9297    
673      0.1311       -0.8095      0.8565       -7.7204      -7.0304      -8.6877      0.9571    
674      -2.0106      -0.3948      3.9442       0.5420       -2.3529      2.1852       0.6414    
675      5.5141       -4.6469      5.0454       -2.7810      -9.5201      8.6954       0.1756    
676      -0.1435      2.4472       2.4552       0.2361       -2.4362      -4.1592      0.6609    
677      -2.9822      0.6340       4.5543       -4.0787      -0.1502      1.3200       0.5995    
678      -6.2960      -3.0398      3.3967       -15.9465     -3.8370      7.2374       0.3053    
679      -1.2080      -13.2692     -5.9805      2.4293       -7.1901      -3.0513      0.9731    
680      2.0661       -1.4401      0.8921       5.5087       -10.1318     -8.5884      0.2034    
681      25.7832      27.4623      0.2571       10.1365      8.4664       -3.0893      0.9645    
682      1.2731       -1.3541      -1.4214      -0.4791      -6.7751      1.3495       0.7668    
683      0.9218       -0.2364      -1.4279      2.9467       -10.3517     1.2461       0.6371    
684      -2.2671      -1.5462      -2.2592      -12.7971     -2.3421      -11.5182     0.2991    
685      -6.5125      -3.4463      -5.0906      -2.0369      3.9089       6.5084       0.8611    
686      -0.1997      -0.6807      -1.1449      10.0697      -15.4528     5.9773       0.4728    
687      -1.6349      4.8793       -3.9276      0.9328       8.1597       -4.9196      0.2237    
688      0.1322       -2.3385      -2.2903      9.2088       -3.0896      -16.9546     0.6478    
689      3.8011       -7.4033      1.3687       10.7575      -14.4505     0.8869       0.7580    
690      -1.8312      12.1559      5.1299       -1.4393      31.5272      15.8371      0.2558    
691      0.1296       -0.2879      0.0271       -5.3243      5.8697       -9.5350      0.9809    
692      -2.9415      2.9410       1.9588       -17.0915     14.9833      9.0445       0.7260    
693      0.7117       -1.0279      -0.3374      -3.2297      -6.0680      -6.9930      0.4867    
694      0.3129       6.1009       -10.4829     0.1096       17.7888      -25.4664     0.7112    
695      0.6432       -0.6346      0.0096       12.0765      4.4947       5.4914       0.6395    
696      0.2216       1.3351       -0.3357      4.0701       -3.1872      2.0546       0.8882    
697      -3.5140      -1.7069      -5.9844      -2.3246      -1.9968      -6.4328      0.8066    
698      -5.5251      3.8531       2.5970       -9.2327      5.0355       6.8020       0.9688    
699      -0.4493      0.6823       0.7179       -12.3082     5.5576       -4.5483      0.2456    
700      1.5971       0.4909       -0.0405      -1.8246      -1.4214      -4.0607      0.6863    
701      0.8978       9.7538       5.8022       -1.7732      2.2128       -1.4150      0.2541    
702      -0.9820      -1.7525      0.3470       -4.9300      2.5259       4.4769       0.5179    
703      1.8270       -1.3446      -0.8072      -7.2775      -11.2571     2.0040       0.5815    
704      0.5941       -0.0893      1.0919       5.9210       -3.7876      -6.6122      0.7899    
705      2.9769       -3.5602      -4.0937      2.8793       -7.6736      -4.1151      0.7474    
706      5.1034       -0.9813      5.9141       10.2531      1.3727       7.1532       0.7949    
707      -0.5128      -0.4161      -0.9551      15.3967      13.3748      16.8355      0.9721    
708      5.7787       -0.5465      -6.3084      8.4608       0.0847       -8.6719      0.9436    
709      -5.2268      2.8730       1.6940       -8.6934      5.2785       5.7648       0.7684    
710      -3.5223      5.0191       -4.2351      -8.9038      -0.6586      8.1548       0.9932    
711      1.2959       -0.1093      -0.9285      0.3261       8.0969       -7.8117      0.2235    
712      -5.5101      -2.3275      -5.4374      -5.6481      -4.6830      -7.5462      0.3441    
713      2.6832       0.0825       -0.2719      1.3490       2.1509       -3.3007      0.3946    
714      3.3249       3.5665       5.5753       6.3473       7.5439       14.1588      0.1038    
715      6.2545       10.2348      -15.7250     -3.7868      12.4149      -7.1519      0.7905    
716      -1.2675      -7.3783      -11.3194     8.8195       -8.4948      -6.6762      0.9725    
717      22.6421      -19.1227     -2.2046      9.5874       -4.9687      -6.9414      0.6021    
718      -1.2757      -0.0459      -1.2420      1.3659       -18.5486     -10.2665     0.5481    
719      -2.6621      10.6566      -21.6241     -1.4834      -0.7476      -6.0241      0.6204    
720      0.2363       -1.6945      -0.9462      0.9938       -4.5989      -3.6125      0.4659    
721      1.2027       -2.3317      0.6267       2.5377       1.5099       -9.1052      0.4113    
722      6.2685       -4.7720      -6.0685      13.2477      -10.4439     -12.0619     0.2094    
723      4.1240       -5.6598      -1.3111      5.1350       -8.1114      1.3934       0.7695    
724      0.7604       0.4567       -0.1499      10.3821      7.0800       15.3333      0.2624    
725      2.1349       -3.3764      -2.4670      0.5638       -2.1327      -3.2330      0.3984    
726      -5.1845      -1.8748      -3.4892      -6.4920      -5.2929      -3.3770      0.6246    
727      0.6433       -0.2585      1.1120       -1.5953      10.1552      -9.7378      0.6392    
728      -4.4156      -6.2560      -1.2382      -6.3175      -10.1588     -4.3272      0.3046    
729      0.2808       -5.8182      3.9996       0.9781       -16.8571     11.6784      0.8431    
730      3.0295       -0.4871      0.4280       3.9224       -2.7638      0.3295       0.1455    
731      3.9862       -0.8887      2.2444       3.4540       1.6286       0.6627       0.8289    
732      -1.6468      0.8072       -3.7258      15.1160      11.0583      -7.9989      0.6348    
733      -3.0432      2.8157       2.8566       -2.4419      6.3520       1.2008       0.3359    
734      -6.2308      4.7651       3.4998       -12.9961     13.8022      5.7126       0.7272    
735      -4.4139      -0.0817      3.4313       7.8496       -5.1926      -9.4660      0.7523    
736      0.1880       -0.8044      -1.9380      -1.3563      10.9388      -2.1796      0.9672    
737      -1.5326      4.7868       1.9975       2.2240       9.1569       4.0337       0.2149    
738      -0.9077      0.0350       0.0095       -5.9138      2.6263       -7.3671      0.7551    
739      -5.1412      -0.9635      1.4578       -2.7111      0.9887       0.7428       0.2141    
740      4.3578       -1.5380      1.3923       4.6801       -0.7112      -1.8658      0.5720    
741      1.0706       -0.2810      0.2104       -4.3544      3.7442       14.5958      0.8566    
742      -4.7559      2.3592       -5.8087      -9.5159      4.9920       -12.3592     0.7686    
743      1.7454       0.5046       -4.8710      -0.9630      5.2328       -1.4469      0.1936    
744      -2.7104      -2.4754      6.9565       6.3060       -6.3943      -4.2661      0.3535    
745      5.5199       -4.3185      -0.9926      9.3405       -6.8345      -4.3887      0.5896    
746      -28.3780     -19.5628     -23.8515     -15.6652     -18.7221     -21.2858     0.7911    
747      0.5580       -0.1241      -0.0411      0.6518       -5.9939      0.7298       0.3331    
748      5.0805       -2.5399      2.7918       10.4960      1.0325       1.4441       0.4595    
749      -6.8876      2.1059       -2.2745      -15.1061     3.2489       -7.4138      0.3561    
750      -4.8098      -4.0889      0.2648       -18.1358     -12.1225     -7.5805      0.8266    
751      2.6705       5.4760       2.8922       10.2243      -1.5266      8.9861       0.9765    
752      -1.7472      3.6442       -2.6708      -3.4121      9.6447       -14.9543     0.7042    
753      -4.4593      4.0779       3.7903       -9.0976      9.6230       9.7494       0.5899    
754      0.0822       0.1868       -3.9883      13.4369      -4.0099      -8.6473      0.3303    
755      0.4137       -0.8607      -2.4595      4.5112       4.7842       6.5142       0.9563    
756      -0.6050      0.1115       -1.4456      0.6562       -6.2854      1.2669       0.7400    
757      3.1507       26.8910      9.3718       4.4641       15.5888      5.5141       0.6363    
758      -5.6069      -3.2143      -3.3734      -7.8649      -5.4363      -7.9447      0.1146    
759      -2.5605      1.8036       2.1725       -17.9747     9.2246       14.6772      0.7749    
760      2.4978       -4.4238      -7.3108      5.6337       -6.8393      -14.2822     0.9620    
761      2.1386       4.7919       -2.1100      3.9937       9.1172       -4.5614      0.6820    
762      2.5835       -0.4214      1.7420       13.9921      -2.1262      -1.3265      0.6991    
763      2.0305       -2.2067      -1.1269      7.2472       -2.8656      2.3828       0.5781    
764      -0.8465      2.0935       5.2597       4.4569       4.4460       11.2898      0.1802    
765      -1.5821      -5.0387      -4.9873      -2.1361      -12.7032     -12.5270     0.3206    
766      -5.7607      0.9118       -3.8668      -13.4330     -1.9727      -10.4456     0.5634    
767      -0.9179      0.0276       0.2060       10.7707      0.9759       7.6344       0.7665    
768      -10.1448     1.3648       8.2858       -7.5362      -5.4474      0.7095       0.9438    
769      0.0276       -1.6132      1.4558       -1.4125      -3.2555      5.1704       0.9222    
770      0.7972       0.4339       1.8666       -3.2753      -3.0491      2.5686       0.9129    
771      0.0077       -0.5838      -0.4497      16.4843      7.8352       -2.5020      0.9423    
772      4.8993       4.1184       0.6819       12.7324      9.3573       -1.7398      0.5502    
773      -3.3591      4.1736       7.7357       -7.4798      7.5470       16.6255      0.5317    
774      1.0187       5.3853       -2.7212      -1.7915      15.9820      -4.8553      0.6166    
775      -2.3274      -1.4181      -3.8266      1.1873       -3.3844      -1.2455      0.5388    
776      -5.2561      2.4516       2.9165       -9.4274      2.3064       3.0958       0.2268    
777      0.7592       1.3902       -2.1027      -5.3598      -6.1455      -8.1354      0.1659    
778      0.3443       -1.0400      0.5659       3.4708       8.5709       8.0707       0.5266    
779      1.2234       -1.2200      -1.6390      17.3917      -3.0044      -18.1665     0.4286    
780      5.1626       3.2475       -1.3043      11.1383      6.5157       2.2170       0.6152    
781      -2.6260      4.1836       11.4781      -3.7659      6.6106       20.3315      0.3319    
782      -1.3256      -4.8396      -1.4717      -3.4978      -17.4222     -0.2227      0.8378    
783      3.3843       1.1069       2.0229       3.8964       4.2426       -4.0525      0.7576    
784      -2.0767      3.4479       5.4557       -1.7710      10.6630      14.0089      0.7465    
785      -1.6619      -0.1763      -0.7987      7.4075       -5.7085      -0.6713      0.3391    
786      0.0329       0.8766       -0.6467      5.7925       0.9141       8.1734       0.7985    
787      2.4667       0.5268       3.8014       -11.0560     -0.8924      9.3180       0.6024    
788      1.0990       -0.6451      -1.1439      -12.5902     5.1953       -4.4928      0.1396    
789      -0.2664      0.5845       0.8421       0.9648       6.8193       -6.5022      0.8257    
790      1.3402       1.8637       2.2997       0.9117       11.8570      18.2177      0.6303    
791      1.0418       3.0558       0.3210       6.1082       -2.1632      -2.1686      0.9972    
792      -1.1839      1.1503       -1.9404      -12.0814     16.4713      -13.1996     0.5072    
793      -3.3992      -3.6709      4.3205       -3.6152      -5.3620      7.2706       0.4724    
794      -5.8854      -1.4711      4.3133       -14.8633     -4.6103      11.8708      0.5667    
795      -0.8878      1.0676       -6.7058      1.1406       3.4085       -6.9520      0.7270    
796      -0.5515      -0.8696      -0.1623      -11.9547     -5.5793      -0.8542      0.4044    
797      -1.6301      4.0301       0.1358       1.2022       -0.8818      0.3500       0.8250    
798      1.4063       -10.4543     2.5426       6.6964       -0.1860      2.9033       0.4701    
799      -0.0154      0.4774       1.5502       -0.9968      6.8695       -2.5648      0.8346    
800      -2.6499      0.9691       -3.1890      1.6165       0.3722       -9.2880      0.9047    
801      0.5905       1.4653       -0.5095      -7.8757      0.6219       3.0246       0.2973    
802      -4.7484      -4.0525      0.9863       -15.9759     -12.4930     -0.6540      0.3373    
